source	segment	word	start	duration	intensity	cog	sdev	skew	kurt	
Liu-Jaeger-2018_50.wav	SH	INITIAL	34.2024306044601	0.16355329705505284	61.93795928149121	6061.086949531017	1418.3794488106284	-0.8542983228056437	-0.7210828502131061
Liu-Jaeger-2018_50.wav	SH	MACHINERY	39.054009896185015	0.1876407776068021	63.49072933200395	5808.623574109012	1290.817934633002	-0.3073237996436043	-0.7298481833019252
Liu-Jaeger-2018_50.wav	SH	NEGOTIATE	42.7575401498391	0.1691862464374907	63.038418292124526	5650.357299048207	1286.2347144041	-0.31771381283872185	-0.781753762814497
Liu-Jaeger-2018_50.wav	SH	OFFICIAL	46.49320008863549	0.1601318295159544	64.03888092910087	5721.680089138369	1364.1685227692783	-0.340744000775002	-1.154603093376258
Liu-Jaeger-2018_50.wav	SH	PARACHUTE	48.21248843716289	0.1686684296134331	61.693654982266686	5598.904265343629	1386.4279793871215	-0.27922912329303523	-1.1821451460416643
Liu-Jaeger-2018_50.wav	SH	PEDIATRICIAN	52.12864772727273	0.16808233225108182	64.26293491539964	5433.483638943316	1448.887886628437	0.02050060139379683	-1.357071747536459
Liu-Jaeger-2018_50.wav	SH	PUBLISHER	59.058764400095605	0.17887397649820258	60.64056497207295	5177.947142163281	1405.9149006831203	0.23014403002199513	-1.2608055132618503
Liu-Jaeger-2018_50.wav	SH	REASSURE	60.70072294317524	0.2173853396350225	64.5707039512209	5511.17134845909	1555.4849621236758	-0.1237725487746829	-1.0686527998561366
Liu-Jaeger-2018_50.wav	SH	REFRESHING	64.5294054606774	0.15945167771099023	57.878491320854955	5331.412276174411	1408.12407493575	0.18210039936723657	-1.3231216235372305
Liu-Jaeger-2018_50.wav	SH	VACATION	69.71281254652607	0.16249732942814887	62.784548697899815	5789.482915502196	1570.107349858336	-0.2241742793674165	-1.488578726006242
source	segment	word	start	duration	intensity	cog	sdev	skew	kurt	
