file,study,word,fricative,shift_percent,fricative_voicing,fricative_place,fricative_sibilance,sound_preceeding,sound_following,cue_raw_maxpf,cue_raw_dur_f,cue_raw_dur_v,cue_raw_rms_f,cue_raw_rms_v,cue_raw_F3ampF,cue_raw_F3ampV,cue_raw_F5ampF,cue_raw_F5ampV,cue_raw_lowF,cue_raw_F0,cue_raw_F1,cue_raw_F2,cue_raw_F3,cue_raw_F4,cue_raw_F5,cue_raw_M1,cue_raw_M2,cue_raw_M3,cue_raw_M4,cue_raw_M1trans,cue_raw_M2trans, cue_raw_M3trans,cue_raw_M4trans,cue_raw_W1M1,cue_raw_W1M2,cue_raw_W1M3,cue_raw_W1M4, cue_raw_W2M1,cue_raw_W2M2,cue_raw_W2M3,cue_raw_W2M4, cue_raw_W3M1,cue_raw_W3M2,cue_raw_W3M3,cue_raw_W3M4, cue_raw_W4M1,cue_raw_W4M2,cue_raw_W4M3,cue_raw_W4M4
Liu-Jaeger-2019-exp1_50,Liu-Jaeger-2019-exp1,blushing,sh,50,voiceless,post-alveolar,sibilant,N/A,N/A,3596.044921875,134.74082207496352,276.9211388259016,0.0284651577928241,0.07031641465448323,8.189099194298304,22.364457813931764,18.0451421266499,12.565949353631396,3.7422602204093596,179.45920325827947,473.71646334435843,1916.3465086384372,2655.918720310207,3213.3458930047045,4519.19844138033,3609.0355535304657,360.18312117521305,5.930010506196297,108.78465058472715,464.65481253694503,633.0751418150388,5.2458597457278575,58.23519749504077,3599.463612459558,373.084486681807,5.236189130587009,70.99731311328796,3618.607494601373,347.28175566861904,6.623831881805583,146.57198805616633,3619.0510583613336,404.64607269092625,2.2482992025966553,72.81918929633889,464.65481253694503,633.0751418150388,5.2458597457278575,58.23519749504077,
Liu-Jaeger-2019-exp1_50,Liu-Jaeger-2019-exp1,cashew,sh,50,voiceless,post-alveolar,sibilant,N/A,N/A,4198.974609375,131.09912109912258,168.93282224292605,0.03625517053071682,0.0894736589991009,-1.4136277427505344,3.8568636439007924,29.0340354001515,5.648808795921134,10.276070760040389,186.5310048616442,372.7001804950363,1952.6850210377838,2429.8460925685877,3359.7117963880905,4791.940874211135,4286.554815128393,654.695611831916,4.039873909583276,51.7412913798663,434.57268869602905,737.5034259461498,5.377514320517725,39.889212208641084,4272.054749440655,643.976147218821,4.383750354488551,57.58478466654238,4301.054880816131,665.4150764450112,3.6959974646780007,45.897798093190204,4227.930034392748,731.245939618895,0.6958783340278315,18.799597955236713,434.57268869602905,737.5034259461498,5.377514320517725,39.889212208641084,
Liu-Jaeger-2019-exp1_50,Liu-Jaeger-2019-exp1,crucial,sh,50,voiceless,post-alveolar,sibilant,N/A,N/A,2756.25,114.94784697868354,167.21517239373895,0.033069817389473816,0.08378503608450355,18.30612702552226,14.25458157453382,15.898056834391557,-3.932145538522345,7.60938699641437,181.22066163383641,444.50639704372287,1285.5366850538505,2528.6512211687364,3237.2087603825616,4557.96629090406,3109.443625773064,671.740848140294,6.797133667646786,81.62364044665156,434.0416348098936,592.7148045379937,9.106016292738902,173.71764046492083,3065.5791079201476,749.325294108813,7.99591497452736,110.32348570643349,3153.3081436259804,594.1564021717752,5.598352360766212,52.92379518686963,3152.0495866475217,616.2550411222289,4.28218755875503,41.09855526359061,434.0416348098936,592.7148045379937,9.106016292738902,173.71764046492083,
Liu-Jaeger-2019-exp1_50,Liu-Jaeger-2019-exp1,cushion,sh,50,voiceless,post-alveolar,sibilant,N/A,N/A,4565.0390625,117.55486140033966,270.91080876795456,0.03487181576736231,0.08086991046942725,0.7681459771593542,19.10356640873431,25.937303522865115,-9.421475200719328,6.985266961080257,90.19427282125609,424.49910160881956,1920.8055156780877,2722.1799798699362,3364.0992032364306,4710.2289573488915,4669.360098454776,769.6176161743673,2.2109907167302594,17.55251649538527,702.7881322017055,1256.9659547833044,3.2640068657592543,13.485865481374748,4737.423589725111,822.3758878860011,1.6038547089165756,6.8007179307733345,4601.29660718444,716.8593444627335,2.818126724543943,28.3043150599972,4586.646825500381,723.5951777455174,1.3979499552389114,13.411833422844268,702.7881322017055,1256.9659547833044,3.2640068657592543,13.485865481374748,
Liu-Jaeger-2019-exp1_50,Liu-Jaeger-2019-exp1,passion,sh,50,voiceless,post-alveolar,sibilant,N/A,N/A,3983.642578125,128.40719269392764,237.7041127806443,0.04719912185334275,0.0810105428348266,13.393287461582862,12.967730061065463,31.150809694723538,5.913487533240884,-8.129084379840886,175.12662354726825,422.1808704015431,1877.0633753803245,2461.4749707522606,3100.0924371360966,4558.224624405888,4152.316109828162,419.78009392172953,7.335872754506755,194.24175770812516,803.0525632460995,1407.812132497152,3.4492211066862115,21.50064724143808,4208.146736059162,431.2067584749917,2.0778384301356017,32.418024252983784,4096.48548359716,408.35342936846735,12.593907078877908,356.06549116326653,4111.262598741543,338.57927113290907,4.618234817379613,47.431425500607965,803.0525632460995,1407.812132497152,3.4492211066862115,21.50064724143808,
Liu-Jaeger-2019-exp1_50,Liu-Jaeger-2019-exp1,pension,sh,50,voiceless,post-alveolar,sibilant,N/A,N/A,4242.041015625,93.42380083671742,255.8026017424524,0.02536469469821814,0.08209977200986975,-2.886304953996912,8.942052190929815,22.059682775583937,13.479764389355877,9.833579060741842,171.00076846668316,383.7611634342781,2001.1963222069412,2696.9575686835565,3137.4255154985385,4689.772493530285,4397.328875461801,526.3634760849948,4.68592426113927,66.22078039188284,529.9219869260914,1036.0921133889005,4.32303784278775,27.175893841144653,4405.690780868998,524.1750016592454,5.186100823017855,78.62310100060293,4388.966970054602,528.5519505107443,4.185747699260684,53.818459783162744,4307.039272354484,685.4960585936826,-1.9897693425052856,24.04458500693711,529.9219869260914,1036.0921133889005,4.32303784278775,27.175893841144653,
Liu-Jaeger-2019-exp1_50,Liu-Jaeger-2019-exp1,ration,sh,50,voiceless,post-alveolar,sibilant,N/A,N/A,4285.107421875,131.3061496871022,235.77675835018752,0.03803164961068945,0.08048554387929618,8.265355987210608,23.461774942632516,-1.589501079230133,19.492576681037775,13.272130535927168,89.22198333940881,435.77338928258456,1944.2389986199655,2971.3048985546684,4426.739816744983,5842.730207052747,4302.437884341865,356.9164758724621,10.812828682425165,347.98757168292803,593.4721572169556,994.2253584132267,5.3200485350109075,47.617523506052066,4280.023797283356,389.98244370319264,5.450219548427295,103.55458021116694,4324.851971400375,323.85050804173164,16.175437816423035,592.4205631546891,4301.586409959193,450.64234125945177,-1.482093259115551,125.26601080400278,593.4721572169556,994.2253584132267,5.3200485350109075,47.617523506052066,
Liu-Jaeger-2019-exp1b_50,Liu-Jaeger-2019-exp1b,bishop,SH,50,voiceless,post-alveolar,sibilant,N/A,N/A,5189.501953125,126.98636942327136,107.53462830915505,0.03745004934362961,0.08035718055051701,2.320407522903513,26.824112916252062,30.73704658784513,2.3036849765711227,14.2447870413799,80.98747784142827,447.61933267709884,1499.6806670609508,1985.2777833463451,2950.003579575828,4627.813506640157,5034.031254348807,574.0340335824537,2.3991946731566736,66.38281067222533,345.38454619484656,433.2316187337655,15.673275816135188,478.12749049240614,4983.142642829895,657.7529182829466,-0.7605592640633156,25.05506949726571,5084.919865867721,490.315148881961,5.558948610376663,107.71055184718496,4996.999268239308,809.3769918803877,-2.4441137303734877,30.321058416794244,345.38454619484656,433.2316187337655,15.673275816135188,478.12749049240614,
Liu-Jaeger-2019-exp1b_50,Liu-Jaeger-2019-exp1b,blushing,SH,50,voiceless,post-alveolar,sibilant,N/A,N/A,3875.9765625,136.965224286387,269.15891526678683,0.02792851741734523,0.06931206375284313,-0.6723014807831749,18.527615621366937,23.295150784184845,12.86655439234478,13.17190190893481,88.87413506035473,457.5114080872369,1941.7959843473473,2616.127727710555,3168.596743021276,4517.021434000718,3849.985809215409,400.86680115744105,8.449899096281667,219.60464079308244,472.5824974478881,663.0600669528027,7.450801132454231,124.45935794003596,3850.725409031168,453.21916973799046,9.299625396011121,224.19409119467417,3849.2462093996496,348.5144325768917,7.600172796552214,215.0151903914907,3796.9080997498154,582.6058397301317,-2.055452115432465,46.176700420616356,472.5824974478881,663.0600669528027,7.450801132454231,124.45935794003596,
Liu-Jaeger-2019-exp1b_50,Liu-Jaeger-2019-exp1b,cashew,SH,50,voiceless,post-alveolar,sibilant,N/A,N/A,4737.3046875,133.1460585983888,170.28406967182485,0.0363383232400141,0.09046480722278331,-7.466038001038488,18.967432339867013,37.00212495527979,0.2856176763375394,16.649052858805206,185.8731262125437,367.30145131096475,2093.084052489586,2215.2812312102046,3383.381068123758,4791.112940314713,4798.528454996731,674.0516417495394,2.741702848815942,18.3639565794539,366.4514187919998,583.4527726582273,7.551808757254452,73.47153712958342,4760.076627389347,713.1134746360017,2.7142517513605404,12.129903141609784,4836.980282604116,634.989808863077,2.769153946271344,24.59801001729802,4696.007925308193,998.7318982113037,-1.6780047693378672,12.132454578176617,366.4514187919998,583.4527726582273,7.551808757254452,73.47153712958342,
Liu-Jaeger-2019-exp1b_50,Liu-Jaeger-2019-exp1b,crucial,SH,50,voiceless,post-alveolar,sibilant,N/A,N/A,3402.24609375,116.75962422108377,167.4045002616431,0.031229810154613322,0.08590049144797958,-1.8384589123674684,7.816640368395184,15.574339095098813,1.6552685444543473,12.883809916242127,180.8593092006159,440.9006584512503,1274.255736099078,2411.3256428681616,3239.276712328826,4753.11430428658,3517.8081324819177,673.3440146204566,7.080399804636882,77.29952075953724,407.4290021159317,499.5182791884884,7.395874753209643,112.14106110093627,3553.365297437633,809.3274615051757,6.8795057869206495,81.40643575424735,3482.250967526202,537.3605677357374,7.281293822353115,73.19260576482714,3437.3139073874268,655.6880771606529,2.172119351099077,39.362759765232234,407.4290021159317,499.5182791884884,7.395874753209643,112.14106110093627,
Liu-Jaeger-2019-exp1b_50,Liu-Jaeger-2019-exp1b,cushion,SH,50,voiceless,post-alveolar,sibilant,N/A,N/A,5124.90234375,119.36316426718285,276.2748327657025,0.04070459008396411,0.08188529888567139,3.9541243790209486,18.06286070247168,17.02027734272979,16.154380147033894,14.557040721358712,90.2610003760852,431.34658666751193,1948.0101040661598,2735.454206476636,3348.875816547156,4769.2123385404575,5474.553124046133,750.1276763795053,1.5844575608974858,7.749068306769246,764.9531295018228,1441.3743181864431,3.0847011542007547,10.103441786955793,5522.653687019672,756.1057126897238,1.4931836340679083,6.0286030359994776,5426.452561072594,744.1496400692868,1.6757314877270633,9.469533577539014,5368.5610579982185,922.0926235217465,-1.3087682708722501,13.475872154934113,764.9531295018228,1441.3743181864431,3.0847011542007547,10.103441786955793,
Liu-Jaeger-2019-exp1b_50,Liu-Jaeger-2019-exp1b,passion,SH,50,voiceless,post-alveolar,sibilant,N/A,N/A,4974.169921875,132.3877545375467,221.9305197807273,0.04181221491010433,0.08458067794603401,2.4050872122738247,11.33624159927743,12.0484402887327,5.718369218184298,17.939392641742067,174.41984719012962,383.6950854675895,1933.4829970929627,2685.5763577675234,2952.188276491318,4473.987950872042,5084.310932792843,552.0055776248197,3.989056429549675,68.6178257987217,425.4551829871049,867.612825222571,8.699647856367152,117.39207520406491,5064.150998160042,607.1879158568175,4.080762398071232,67.9969298634887,5104.4708674256435,496.8232393928219,3.897350461028118,69.23872173395468,4971.551484881763,844.4051456457762,-3.120347051810833,25.75772061438279,425.4551829871049,867.612825222571,8.699647856367152,117.39207520406491,
Liu-Jaeger-2019-exp1b_50,Liu-Jaeger-2019-exp1b,pension,SH,50,voiceless,post-alveolar,sibilant,N/A,N/A,5017.236328125,93.42225295038453,252.39484547755177,0.023958421122125574,0.081660087540529,-1.7689095411794609,8.903598700369269,22.28722648755359,13.434158323580013,9.787186722214086,170.98761095117166,383.7403271072322,2001.2223558457663,2696.5803001490203,3137.4330143987677,4690.162647929767,5155.383195332129,588.6716452669198,2.843998977920285,20.300984058525177,653.6793780658758,1320.2207370012504,3.4713477705478266,14.313203567438386,5153.944134729021,588.5004067698454,2.801948235600656,15.092174390755755,5156.822255935236,588.8428837639941,2.886049720239914,25.5097937262946,5039.396398408819,835.4868818058969,-2.2439144538300724,21.341928638948186,653.6793780658758,1320.2207370012504,3.4713477705478266,14.313203567438386,
Liu-Jaeger-2019-exp1b_50,Liu-Jaeger-2019-exp1b,ration,SH,50,voiceless,post-alveolar,sibilant,N/A,N/A,5060.302734375,131.3125508923072,231.9314607563445,0.03389095361768849,0.07960130991212618,-1.0442552127730296,23.36695417503463,12.415129198957997,19.3943941236578,13.196905077550134,89.22236048581811,435.72198839121614,1944.2681151402232,2971.219777956687,4426.653886156556,5842.569317920319,5024.775634923839,449.16783308445144,5.462351798415694,111.94399001766742,573.8321386279548,1002.8323428902752,5.849648096204452,53.79012254313327,5018.244220764041,407.5180248417637,3.2436818635059175,40.34303020693137,5031.307049083637,490.81764132713914,7.681021733325472,183.54494982840347,4970.616072305287,641.8696431536256,-1.5093050131101369,65.11120520859805,573.8321386279548,1002.8323428902752,5.849648096204452,53.79012254313327,
Liu-Jaeger-2019-exp3a_0,Liu-Jaeger-2019-exp3a,bicep,S,0,voiceless,alveolar,sibilant,N/A,N/A,7902.685546875,93.03213634134654,79.80605007960628,0.02950188392917777,0.08430398197076329,4.447032435033674,-3.7962116079034947,15.22332724724391,9.529409533036436,20.400943790125545,95.73409507062479,510.6265906746012,1860.626868854055,3881.612198538526,4213.90599234578,5601.082268415824,7485.316770718435,1446.1342026702691,-0.3044361717778775,4.311875286502069,400.3190500942387,535.7781665063332,11.503322174262175,208.83036784529088,7137.083427324477,1589.1732775799785,-0.572541266253771,4.138553913433888,7833.550114112392,1303.09512776056,-0.036331077301984045,4.485196659570251,6844.465205604603,2759.2139501344336,-1.4223059021328854,1.4457987367138063,400.3190500942387,535.7781665063332,11.503322174262175,208.83036784529088,
Liu-Jaeger-2019-exp3a_0,Liu-Jaeger-2019-exp3a,bishop,SH,0,voiceless,post-alveolar,sibilant,N/A,N/A,3316.11328125,72.66152540302717,126.64873905363261,0.0442862489435498,0.07773445649235985,23.131868148089744,9.561940132421716,16.958244980186684,2.441206372828888,21.675946220190617,219.34419991530572,458.95486696924706,1819.506759404264,2683.9390333746037,3096.025915625041,4655.282378222387,3702.7207924317713,1130.54169517733,2.4079380072896326,10.154860955360757,953.3605892195706,1295.9175980410957,2.6965771601579513,11.822149376993583,3715.9956441783693,1170.2524414026648,2.1022090278089394,8.77370079006677,3689.4459406851734,1090.8309489519952,2.7136669867703263,11.536021120654745,3568.7581718347556,1220.4967778638506,1.5727054504043392,8.004174739664844,953.3605892195706,1295.9175980410957,2.6965771601579513,11.822149376993583,
Liu-Jaeger-2019-exp3a_0,Liu-Jaeger-2019-exp3a,blossom,S,0,voiceless,alveolar,sibilant,N/A,N/A,7924.21875,86.84310297327701,184.38662131519257,0.022427488349459023,0.0848329388517446,9.174903463435086,-2.511200641543346,4.382887082578783,-1.7998544652484463,21.68194074810876,234.815179253719,496.1010869728902,1455.2557506141275,3479.4085190502174,4731.639730019834,5640.780272219038,7190.41403020624,2194.7850550176754,-0.27854031565071646,1.8144862293366235,476.5965952212739,593.6996131643888,13.291761632884793,266.27933096029204,6904.780104467354,2658.965494430715,-0.8801503533645243,1.4166912458141523,7476.047955945125,1730.6046156046357,0.32306972206309137,2.2122812128590947,6699.187064679969,2664.837867854472,-0.9298520110157793,1.3159962175985376,476.5965952212739,593.6996131643888,13.291761632884793,266.27933096029204,
Liu-Jaeger-2019-exp3a_0,Liu-Jaeger-2019-exp3a,blushing,SH,0,voiceless,post-alveolar,sibilant,N/A,N/A,2928.515625,102.81875268773533,177.6749073613182,0.047238333981455514,0.0661617262396586,24.31525069086652,30.88336284975236,20.430757571816926,9.345004109574816,17.65076065578007,221.0111592192853,489.2080631336746,2051.6694231970882,2627.076974954409,3284.75003626059,4675.951842301187,3222.208224013728,1238.48381238495,2.554523264452557,14.092371180812393,573.8298682162797,750.6834102912937,3.884666080659969,30.484440164128415,3139.6564643551287,1296.0273330993527,1.880168367749164,7.9605098481317125,3304.7599836723266,1180.9402916705471,3.22887816115595,20.224232513493074,3144.000686356797,1059.683039831651,2.4413785729472837,11.084205647068863,573.8298682162797,750.6834102912937,3.884666080659969,30.484440164128415,
Liu-Jaeger-2019-exp3a_0,Liu-Jaeger-2019-exp3a,cashew,SH,0,voiceless,post-alveolar,sibilant,N/A,N/A,2799.31640625,95.47158480617135,117.44027250149625,0.03316220540913412,0.09847572554089701,25.58264023576516,23.6066267344971,20.17222512030013,18.418568046018503,16.833002325844888,245.52388021088595,440.5100323136662,1932.6559195037883,2287.4431251892374,3376.1476710365764,4681.176225784657,3515.0769355305547,1410.6861792171612,2.3476116613041222,8.229953544258972,462.9845918627397,615.6137624051764,6.893976243246207,94.90851553375536,3552.584622990284,1436.0749610967132,2.148155650954462,8.022323844825033,3477.569248070826,1385.2973973376095,2.5470676716537826,8.437583243692911,3324.5558782269386,1475.125342941906,1.7962015636124637,6.469619015261298,462.9845918627397,615.6137624051764,6.893976243246207,94.90851553375536,
Liu-Jaeger-2019-exp3a_0,Liu-Jaeger-2019-exp3a,castle,S,0,voiceless,alveolar,sibilant,N/A,N/A,7773.486328125,95.98971493359265,177.7670877874957,0.02343964178770301,0.08467390183371662,4.518549106857542,8.05715845787152,11.969583158750659,0.8777015160807071,11.45390310131976,227.74765462064315,462.74610569532274,1220.6333912934595,3307.5814302429217,3803.030890912697,4842.598946233152,7003.847608614156,2183.8827620247657,-0.31651651521091295,1.4622243851773329,532.5954769894512,829.3883083038845,7.048824803498665,65.070432191966,6668.534499230664,2553.4257578081165,-0.6854764037172978,0.6491803401233098,7339.16071799765,1814.3397662414145,0.052443373295471926,2.275268430231356,6681.557192883704,1931.3094087843933,-0.011104084083540692,1.939282736063558,532.5954769894512,829.3883083038845,7.048824803498665,65.070432191966,
Liu-Jaeger-2019-exp3a_0,Liu-Jaeger-2019-exp3a,classic,S,0,voiceless,alveolar,sibilant,N/A,N/A,7816.552734375,84.81257273994025,174.27390685189792,0.02753277318368872,0.0910200655430868,1.2395487161850904,8.750336386140244,8.049978967453264,14.200409302961145,19.17494713955342,252.02985841791252,513.568808802013,1843.4835645062856,3151.901416930053,4448.877754746279,5540.15073788599,7431.474431215092,2241.560375323101,-1.0737300917908879,2.967126931869298,623.0707563606387,1028.3702470630872,6.802212267708407,64.67373693236496,6968.618370155423,2932.6863932075144,-1.3372933865440406,1.0167468099546086,7894.330492274762,1550.4343574386878,-0.8101667970377351,4.917507053783988,7587.80932587358,1826.1517093726902,-1.1866479843167566,4.469172490065759,623.0707563606387,1028.3702470630872,6.802212267708407,64.67373693236496,
Liu-Jaeger-2019-exp3a_0,Liu-Jaeger-2019-exp3a,crucial,SH,0,voiceless,post-alveolar,sibilant,N/A,N/A,2325.5859375,78.94874968505938,155.76961451247053,0.024429036549000104,0.09860055828501385,24.86761608685722,21.75335653860286,12.852164944866347,-3.040794144056846,20.01992910506702,236.8867810448334,465.7201659052854,1360.213252632752,2593.7065196023127,3145.645864328735,4680.375641613519,3433.6859298105032,2109.848552667723,1.4559164752922302,2.0618538832475304,564.0821707168018,840.9798450944792,7.823257804883455,82.06050533563103,3436.044831291031,2165.58322651429,1.2581507960830633,1.1221499109834951,3431.3270283299753,2054.1138788211565,1.653682154501397,3.0015578555115656,3225.2383033269384,2129.7218417184977,1.3162400155468628,1.4036537316473607,564.0821707168018,840.9798450944792,7.823257804883455,82.06050533563103,
Liu-Jaeger-2019-exp3a_0,Liu-Jaeger-2019-exp3a,cushion,SH,0,voiceless,post-alveolar,sibilant,N/A,N/A,2777.783203125,84.99490264425269,215.19727891156572,0.03778510181285148,0.08326040528348184,26.787843832680473,16.97892310735893,23.875322867692077,5.050224740247455,16.351662098039654,192.08105175160242,439.3883411467451,1833.4318036734364,2651.8379232331476,3224.382249922684,4704.449417996396,3264.4028901781585,1318.7604919741873,2.1401850193330394,7.701562645415704,396.6634821003303,584.4511844952511,6.826137980613967,79.55398287699995,3215.5193738364587,1388.3642120902914,1.8975368590094208,7.8462808670571675,3313.2864065198587,1249.1567718580832,2.3828331796566578,7.5568444237742405,3294.0572622540294,1272.1418316246743,2.209571762716473,7.197138341114922,396.6634821003303,584.4511844952511,6.826137980613967,79.55398287699995,
Liu-Jaeger-2019-exp3a_0,Liu-Jaeger-2019-exp3a,glacial,SH,0,voiceless,post-alveolar,sibilant,N/A,N/A,2670.1171875,67.53950257351526,128.8937479753809,0.02194367670660961,0.06518653205900142,6.295128649081773,1.0808840530634871,15.590603018454967,-0.49600266605711596,16.150105867139118,198.47895240488532,409.02517818114296,1340.161847673768,2870.9368833454937,3470.9280272047818,4662.6376253810995,2932.7348306362082,1297.0506100116108,2.9792028058936446,12.19898013969324,382.6902410486902,642.8277644953923,17.885130598767972,428.8490442414575,2988.500746997501,1271.9469200825633,3.0029241845116403,12.957213577417672,2876.9689142749153,1322.1542999406583,2.955481427275649,11.44074670196881,2687.665220393268,1443.8800384008277,2.082799402772197,8.389153572595927,382.6902410486902,642.8277644953923,17.885130598767972,428.8490442414575,
Liu-Jaeger-2019-exp3a_0,Liu-Jaeger-2019-exp3a,glasses,S,0,voiceless,alveolar,sibilant,N/A,N/A,5792.431640625,87.5739844659833,90.20729521871296,0.02119545868693827,0.08383195021226807,5.591995520666748,5.541827598465659,11.654560726545595,5.802006123082576,17.638780602543054,185.2326413305175,406.42807913000524,1881.4351432256196,3271.689640254336,4858.771653848343,5863.520649068455,7099.901621097622,1903.319946306367,-1.1139100073056079,3.6822576378669387,365.3068624946079,640.488260178067,11.359889099028143,189.44385366147313,7039.032982836543,2215.055265905049,-1.5383828931991694,3.1368544308741315,7160.770259358703,1591.5846267076847,-0.6894371214120462,4.227660844859746,6755.406105195676,2127.4813074243248,-1.3720619761014714,3.031937577744073,365.3068624946079,640.488260178067,11.359889099028143,189.44385366147313,
Liu-Jaeger-2019-exp3a_0,Liu-Jaeger-2019-exp3a,gossip,S,0,voiceless,alveolar,sibilant,N/A,N/A,5749.365234375,80.93348450491256,83.78505788280144,0.030742169346683747,0.10216599909152684,-8.685013136185528,10.673667458511737,11.54113327929827,7.592155304025888,13.62799410093899,234.1589948643499,499.3840859261445,1496.899909821899,2752.584200277835,3593.692321291073,4820.564859391089,6923.986086264706,1694.0968616784965,0.7410026457527198,2.6877356075575944,568.9014192542579,860.144992906816,7.817668576899024,92.65133636105924,7164.821092762872,1822.1087545953155,0.21614441472253895,2.4315270144501975,6683.15107976654,1566.0849687616774,1.2658608767829007,2.9439442006649914,6562.00364446557,1640.4523713489973,0.754619291125871,3.6157425665133927,568.9014192542579,860.144992906816,7.817668576899024,92.65133636105924,
Liu-Jaeger-2019-exp3a_0,Liu-Jaeger-2019-exp3a,gusher,SH,0,voiceless,post-alveolar,sibilant,N/A,N/A,2820.849609375,92.1155942932721,187.1969765684085,0.02797655200919832,0.07833162658348636,21.108424067147872,19.879589930366162,21.52720356445944,-12.437527482620812,17.297798587062434,179.36566077914856,448.14961540628116,1676.1922279902767,2408.0748934222884,3023.1481099292437,4950.699949624392,3376.52427961152,1322.672313850744,1.8165431932416594,8.604867898172245,360.386135610453,384.93264601510225,7.731322886118872,139.3514716510805,3343.3223040228904,1387.423402506816,1.099325469348574,4.22322697226498,3409.7262552001494,1257.9212251946722,2.533760917134745,12.986508824079507,3341.2132402001207,1308.857480772209,2.11271948723796,11.234508930452835,360.386135610453,384.93264601510225,7.731322886118872,139.3514716510805,
Liu-Jaeger-2019-exp3a_0,Liu-Jaeger-2019-exp3a,kissing,S,0,voiceless,alveolar,sibilant,N/A,N/A,7450.48828125,90.83677649194044,217.81106768948888,0.029322959671987472,0.11472305495883262,-6.503480051077597,24.6845297635503,13.402274562492718,20.340473888619538,19.69369276129192,233.7128873584768,469.513827924183,2116.800682890993,2966.427000521694,4410.725223175745,4897.169153095899,8305.597272939836,2050.6621712107653,-0.9913551499338407,3.110066947897644,797.9990152742631,1601.5568816623497,4.61676418737109,22.757181950960867,8105.440279160383,2489.427631774222,-1.6493330263286807,3.672883953966517,8505.75426671929,1611.8967106473083,-0.3333772735390007,2.5472499418287713,8122.586961350802,1980.3999534174916,-1.3271195305213477,4.612806326905968,797.9990152742631,1601.5568816623497,4.61676418737109,22.757181950960867,
Liu-Jaeger-2019-exp3a_0,Liu-Jaeger-2019-exp3a,kosher,SH,0,voiceless,post-alveolar,sibilant,N/A,N/A,2605.517578125,82.37956219383591,140.53217120181571,0.026555531814050466,0.07311464009672738,18.667458043298442,18.308784789803457,16.545686837742707,-0.9388728648629768,16.26797031899083,189.54413747863512,398.9925409992833,1599.008008931985,2232.169593478883,3084.998500154011,4708.931765756738,3352.487395809276,1707.8107486450094,1.950962514263093,4.19187776813612,373.7423317915853,497.3167883629286,10.201608551043119,198.83262616740092,3322.541247796028,1743.0392549792857,1.8818622071611155,3.985514496782275,3382.4335438225244,1672.582242310733,2.020062821365071,4.398241039489964,3254.773280460467,1709.5886901711908,1.7186796020112673,3.6269689096524207,373.7423317915853,497.3167883629286,10.201608551043119,198.83262616740092,
Liu-Jaeger-2019-exp3a_0,Liu-Jaeger-2019-exp3a,mansion,SH,0,voiceless,post-alveolar,sibilant,N/A,N/A,3014.6484375,73.89893528875291,161.906966490303,0.03112895333125004,0.0653192406009949,29.99976485571168,15.735630995845577,10.221747540014592,-5.126164564300877,13.545169146822284,185.63143790552272,419.97384061439203,1986.4108683442328,3092.1074025446765,3431.9543035927154,4635.761969013109,3447.5991659935853,1199.0675277641708,2.778209468693452,12.23471198496484,663.5538755421042,1073.1138312744624,3.285160011914612,18.040364335333155,3415.063340036967,1253.0461362202702,2.494973829159329,11.081130553114143,3480.134991950203,1145.0889193080716,3.061445108227575,13.388293416815536,3440.097989481817,1158.4270347916593,2.5874803890853824,12.58550893894816,663.5538755421042,1073.1138312744624,3.285160011914612,18.040364335333155,
Liu-Jaeger-2019-exp3a_0,Liu-Jaeger-2019-exp3a,massive,S,0,voiceless,alveolar,sibilant,N/A,N/A,7924.21875,93.5852628896825,156.08750983386344,0.02584911084595182,0.08423709540112319,6.96312679885989,-0.3250571582733455,11.473230049732292,-9.6247523150736,14.30088352837047,183.6844353163847,394.9116841571814,2039.538832324364,3366.951949300067,4711.778475147462,5731.465164871617,8157.414157918274,1666.791554309647,-0.21814394868237136,2.8379002955120107,489.7487866639447,1162.631772402011,6.345510630031667,42.21295473622781,7987.065380499346,1657.3583524817873,-0.23361709683744913,3.43051521105441,8327.762935337203,1676.2247561375063,-0.20267080052729355,2.2452853799696113,7979.1362605781615,2234.402096712679,-1.3806050065858646,3.6812172040818414,489.7487866639447,1162.631772402011,6.345510630031667,42.21295473622781,
Liu-Jaeger-2019-exp3a_0,Liu-Jaeger-2019-exp3a,missile,S,0,voiceless,alveolar,sibilant,N/A,N/A,6072.36328125,94.2158073866537,176.5380165671715,0.030812087404961226,0.06681541918629517,3.13708805544318,3.147778951525936,22.577519649056853,-4.854734433914067,10.515765724061247,197.92915243055785,438.15658287157265,1306.6498136933892,3628.2783735412618,4924.496731082494,5635.935540344339,7163.761808251273,1645.3157244416527,0.2547511052577726,1.5389541627460168,389.44943556680875,606.635034949357,16.645205886254043,395.96108465039407,6996.16165413596,1693.367527180961,-0.016424320126453902,2.580221613220159,7331.361962366586,1597.2639217023445,0.5259265306419991,0.49768671227187466,7211.569377491308,1789.4757817926918,-0.26555790825790854,2.169425258094356,389.44943556680875,606.635034949357,16.645205886254043,395.96108465039407,
